id,date,day_of_week,time,timezone,direction,motorcycle,car,bus,truck
415,2023-09-05,Tuesday,12:30,2,JalanPRamlee,,,,
416,2023-09-05,Tuesday,12:30,2,JalanPenang,92.0,136.0,15.0,1.0
417,2023-09-05,Tuesday,12:45,2,Stadium,,,,
418,2023-09-05,Tuesday,12:45,2,JalanPerak,,,,
419,2023-09-05,Tuesday,12:45,2,JalanPRamlee,,,,
420,2023-09-05,Tuesday,12:45,2,JalanPenang,,,,
421,2023-09-05,Tuesday,13:00,2,Stadium,78.0,67.0,10.0,2.0
422,2023-09-05,Tuesday,13:00,2,JalanPerak,54.0,35.0,4.0,1.0
423,2023-09-05,Tuesday,13:00,2,JalanPRamlee,,,,
424,2023-09-05,Tuesday,13:00,2,JalanPenang,58.0,99.0,6.0,1.0
425,2023-09-05,Tuesday,13:15,2,Stadium,60.0,62.0,17.0,0.0
426,2023-09-05,Tuesday,13:15,2,JalanPerak,62.0,33.0,2.0,0.0
427,2023-09-05,Tuesday,13:15,2,JalanPRamlee,,,,
428,2023-09-05,Tuesday,13:15,2,JalanPenang,68.0,58.0,11.0,3.0
429,2023-09-05,Tuesday,13:30,2,Stadium,56.0,83.0,5.0,0.0
430,2023-09-05,Tuesday,13:30,2,JalanPerak,51.0,95.0,1.0,2.0
431,2023-09-05,Tuesday,13:30,2,JalanPRamlee,,,,
432,2023-09-05,Tuesday,13:30,2,JalanPenang,103.0,71.0,10.0,1.0
433,2023-09-05,Tuesday,13:45,2,Stadium,80.0,94.0,4.0,0.0
434,2023-09-05,Tuesday,13:45,2,JalanPerak,49.0,71.0,2.0,3.0
435,2023-09-05,Tuesday,13:45,2,JalanPRamlee,,,,
436,2023-09-05,Tuesday,13:45,2,JalanPenang,,,,
437,2023-09-05,Tuesday,17:00,3,Stadium,53.0,101.0,0.0,0.0
438,2023-09-05,Tuesday,17:00,3,JalanPerak,29.0,56.0,0.0,0.0
439,2023-09-05,Tuesday,17:00,3,JalanPRamlee,,,,
440,2023-09-05,Tuesday,17:00,3,JalanPenang,67.0,50.0,4.0,1.0
441,2023-09-05,Tuesday,17:15,3,Stadium,71.0,92.0,4.0,2.0
442,2023-09-05,Tuesday,17:15,3,JalanPerak,36.0,45.0,0.0,0.0
443,2023-09-05,Tuesday,17:15,3,JalanPRamlee,,,,
444,2023-09-05,Tuesday,17:15,3,JalanPenang,53.0,51.0,4.0,0.0
445,2023-09-05,Tuesday,17:30,3,Stadium,77.0,74.0,4.0,1.0
446,2023-09-05,Tuesday,17:30,3,JalanPerak,32.0,60.0,2.0,0.0
447,2023-09-05,Tuesday,17:30,3,JalanPRamlee,,,,
448,2023-09-05,Tuesday,17:30,3,JalanPenang,46.0,53.0,5.0,1.0
449,2023-09-05,Tuesday,17:45,3,Stadium,61.0,79.0,1.0,1.0
450,2023-09-05,Tuesday,17:45,3,JalanPerak,22.0,46.0,0.0,0.0
451,2023-09-05,Tuesday,17:45,3,JalanPRamlee,,,,
452,2023-09-05,Tuesday,17:45,3,JalanPenang,52.0,68.0,3.0,0.0
453,2023-09-05,Tuesday,18:00,3,Stadium,70.0,124.0,0.0,0.0
454,2023-09-05,Tuesday,18:00,3,JalanPerak,27.0,77.0,0.0,0.0
455,2023-09-05,Tuesday,18:00,3,JalanPRamlee,,,,
456,2023-09-05,Tuesday,18:00,3,JalanPenang,74.0,80.0,3.0,0.0
457,2023-09-05,Tuesday,18:15,3,Stadium,65.0,72.0,2.0,0.0
458,2023-09-05,Tuesday,18:15,3,JalanPerak,25.0,66.0,0.0,1.0
459,2023-09-05,Tuesday,18:15,3,JalanPRamlee,,,,
460,2023-09-05,Tuesday,18:15,3,JalanPenang,64.0,67.0,2.0,0.0
461,2023-09-05,Tuesday,18:30,3,Stadium,63.0,56.0,1.0,1.0
462,2023-09-05,Tuesday,18:30,3,JalanPerak,46.0,65.0,3.0,1.0
463,2023-09-05,Tuesday,18:30,3,JalanPRamlee,,,,
464,2023-09-05,Tuesday,18:30,3,JalanPenang,54.0,57.0,2.0,1.0
465,2023-09-05,Tuesday,18:45,3,Stadium,51.0,79.0,1.0,0.0
466,2023-09-05,Tuesday,18:45,3,JalanPerak,39.0,60.0,0.0,0.0
467,2023-09-05,Tuesday,18:45,3,JalanPRamlee,,,,
468,2023-09-05,Tuesday,18:45,3,JalanPenang,58.0,43.0,3.0,1.0
469,2023-09-06,Wednesday,07:00,1,Stadium,37.0,69.0,0.0,1.0
470,2023-09-06,Wednesday,07:00,1,JalanPerak,46.0,77.0,0.0,1.0
471,2023-09-06,Wednesday,07:00,1,JalanPRamlee,,,,
472,2023-09-06,Wednesday,07:00,1,JalanPenang,82.0,90.0,2.0,0.0
473,2023-09-06,Wednesday,07:15,1,Stadium,38.0,80.0,2.0,0.0
474,2023-09-06,Wednesday,07:15,1,JalanPerak,50.0,87.0,1.0,0.0
475,2023-09-06,Wednesday,07:15,1,JalanPRamlee,,,,
476,2023-09-06,Wednesday,07:15,1,JalanPenang,63.0,89.0,1.0,0.0
477,2023-09-06,Wednesday,07:30,1,Stadium,67.0,54.0,0.0,0.0
478,2023-09-06,Wednesday,07:30,1,JalanPerak,74.0,116.0,2.0,0.0
479,2023-09-06,Wednesday,07:30,1,JalanPRamlee,,,,
480,2023-09-06,Wednesday,07:30,1,JalanPenang,22.0,97.0,0.0,1.0
481,2023-09-06,Wednesday,07:45,1,Stadium,,,,
482,2023-09-06,Wednesday,07:45,1,JalanPerak,42.0,99.0,0.0,1.0
483,2023-09-06,Wednesday,07:45,1,JalanPRamlee,,,,
484,2023-09-06,Wednesday,07:45,1,JalanPenang,,,,
485,2023-09-06,Wednesday,08:00,1,Stadium,36.0,54.0,3.0,1.0
486,2023-09-06,Wednesday,08:00,1,JalanPerak,58.0,56.0,1.0,0.0
487,2023-09-06,Wednesday,08:00,1,JalanPRamlee,,,,
488,2023-09-06,Wednesday,08:00,1,JalanPenang,37.0,118.0,11.0,0.0
489,2023-09-06,Wednesday,08:15,1,Stadium,40.0,51.0,0.0,1.0
490,2023-09-06,Wednesday,08:15,1,JalanPerak,59.0,144.0,2.0,0.0
491,2023-09-06,Wednesday,08:15,1,JalanPRamlee,,,,
492,2023-09-06,Wednesday,08:15,1,JalanPenang,38.0,93.0,1.0,0.0
493,2023-09-06,Wednesday,08:30,1,Stadium,27.0,45.0,0.0,0.0
494,2023-09-06,Wednesday,08:30,1,JalanPerak,53.0,98.0,2.0,0.0
495,2023-09-06,Wednesday,08:30,1,JalanPRamlee,,,,
496,2023-09-06,Wednesday,08:30,1,JalanPenang,53.0,89.0,1.0,0.0
497,2023-09-06,Wednesday,08:45,1,Stadium,,,,
498,2023-09-06,Wednesday,08:45,1,JalanPerak,39.0,57.0,2.0,0.0
499,2023-09-06,Wednesday,08:45,1,JalanPRamlee,,,,
500,2023-09-06,Wednesday,08:45,1,JalanPenang,,,,
501,2023-09-06,Wednesday,12:00,2,Stadium,41.0,72.0,6.0,1.0
502,2023-09-06,Wednesday,12:00,2,JalanPerak,40.0,67.0,1.0,0.0
503,2023-09-06,Wednesday,12:00,2,JalanPRamlee,,,,
504,2023-09-06,Wednesday,12:00,2,JalanPenang,64.0,78.0,12.0,2.0
505,2023-09-06,Wednesday,12:15,2,Stadium,56.0,76.0,5.0,2.0
506,2023-09-06,Wednesday,12:15,2,JalanPerak,59.0,62.0,3.0,1.0
507,2023-09-06,Wednesday,12:15,2,JalanPRamlee,,,,
508,2023-09-06,Wednesday,12:15,2,JalanPenang,42.0,43.0,7.0,1.0
509,2023-09-06,Wednesday,12:30,2,Stadium,41.0,79.0,1.0,1.0
510,2023-09-06,Wednesday,12:30,2,JalanPerak,30.0,45.0,2.0,1.0
511,2023-09-06,Wednesday,12:30,2,JalanPRamlee,,,,
512,2023-09-06,Wednesday,12:30,2,JalanPenang,56.0,43.0,13.0,0.0
513,2023-09-06,Wednesday,12:45,2,Stadium,,,,
514,2023-09-06,Wednesday,12:45,2,JalanPerak,26.0,40.0,3.0,1.0
515,2023-09-06,Wednesday,12:45,2,JalanPRamlee,,,,
516,2023-09-06,Wednesday,12:45,2,JalanPenang,,,,
517,2023-09-06,Wednesday,13:00,2,Stadium,72.0,91.0,7.0,0.0
518,2023-09-06,Wednesday,13:00,2,JalanPerak,81.0,68.0,3.0,0.0
519,2023-09-06,Wednesday,13:00,2,JalanPRamlee,,,,
520,2023-09-06,Wednesday,13:00,2,JalanPenang,62.0,95.0,3.0,1.0
521,2023-09-06,Wednesday,13:15,2,Stadium,57.0,92.0,6.0,1.0
522,2023-09-06,Wednesday,13:15,2,JalanPerak,49.0,77.0,2.0,3.0
523,2023-09-06,Wednesday,13:15,2,JalanPRamlee,,,,
524,2023-09-06,Wednesday,13:15,2,JalanPenang,79.0,93.0,10.0,0.0
525,2023-09-06,Wednesday,13:30,2,Stadium,63.0,101.0,0.0,2.0
526,2023-09-06,Wednesday,13:30,2,JalanPerak,39.0,74.0,3.0,4.0
527,2023-09-06,Wednesday,13:30,2,JalanPRamlee,,,,
528,2023-09-06,Wednesday,13:30,2,JalanPenang,61.0,91.0,20.0,2.0
529,2023-09-06,Wednesday,13:45,2,Stadium,,,,
530,2023-09-06,Wednesday,13:45,2,JalanPerak,47.0,82.0,4.0,1.0
531,2023-09-06,Wednesday,13:45,2,JalanPRamlee,,,,
532,2023-09-06,Wednesday,13:45,2,JalanPenang,81.0,95.0,11.0,1.0
533,2023-09-06,Wednesday,17:00,3,Stadium,91.0,221.0,0.0,1.0
534,2023-09-06,Wednesday,17:00,3,JalanPerak,47.0,97.0,1.0,4.0
535,2023-09-06,Wednesday,17:00,3,JalanPRamlee,48.0,129.0,1.0,0.0
536,2023-09-06,Wednesday,17:00,3,JalanPenang,94.0,100.0,2.0,0.0
537,2023-09-06,Wednesday,17:15,3,Stadium,87.0,101.0,2.0,0.0
538,2023-09-06,Wednesday,17:15,3,JalanPerak,56.0,89.0,2.0,0.0
539,2023-09-06,Wednesday,17:15,3,JalanPRamlee,46.0,74.0,5.0,0.0
540,2023-09-06,Wednesday,17:15,3,JalanPenang,75.0,88.0,3.0,0.0
541,2023-09-06,Wednesday,17:30,3,Stadium,104.0,152.0,3.0,0.0
542,2023-09-06,Wednesday,17:30,3,JalanPerak,53.0,102.0,0.0,1.0
543,2023-09-06,Wednesday,17:30,3,JalanPRamlee,35.0,94.0,1.0,2.0
544,2023-09-06,Wednesday,17:30,3,JalanPenang,82.0,93.0,7.0,2.0
545,2023-09-06,Wednesday,17:45,3,Stadium,67.0,131.0,5.0,1.0
546,2023-09-06,Wednesday,17:45,3,JalanPerak,27.0,68.0,0.0,1.0
547,2023-09-06,Wednesday,17:45,3,JalanPRamlee,70.0,85.0,0.0,0.0
548,2023-09-06,Wednesday,17:45,3,JalanPenang,,,,
549,2023-09-06,Wednesday,18:00,3,Stadium,112.0,166.0,2.0,0.0
550,2023-09-06,Wednesday,18:00,3,JalanPerak,55.0,121.0,0.0,2.0
551,2023-09-06,Wednesday,18:00,3,JalanPRamlee,36.0,75.0,2.0,0.0
552,2023-09-06,Wednesday,18:00,3,JalanPenang,68.0,115.0,5.0,0.0
553,2023-09-06,Wednesday,18:15,3,Stadium,83.0,167.0,2.0,1.0
554,2023-09-06,Wednesday,18:15,3,JalanPerak,39.0,106.0,2.0,0.0
555,2023-09-06,Wednesday,18:15,3,JalanPRamlee,63.0,89.0,4.0,1.0
556,2023-09-06,Wednesday,18:15,3,JalanPenang,90.0,164.0,3.0,2.0
557,2023-09-06,Wednesday,18:30,3,Stadium,87.0,121.0,0.0,0.0
558,2023-09-06,Wednesday,18:30,3,JalanPerak,41.0,80.0,3.0,2.0
559,2023-09-06,Wednesday,18:30,3,JalanPRamlee,48.0,70.0,1.0,1.0
560,2023-09-06,Wednesday,18:30,3,JalanPenang,69.0,89.0,6.0,0.0
561,2023-09-06,Wednesday,18:45,3,Stadium,55.0,86.0,3.0,0.0
562,2023-09-06,Wednesday,18:45,3,JalanPerak,34.0,61.0,0.0,0.0
563,2023-09-06,Wednesday,18:45,3,JalanPRamlee,56.0,71.0,0.0,1.0
564,2023-09-06,Wednesday,18:45,3,JalanPenang,60.0,83.0,0.0,2.0
565,2023-09-07,Thursday,07:00,1,Stadium,56.0,74.0,1.0,0.0
566,2023-09-07,Thursday,07:00,1,JalanPerak,61.0,77.0,0.0,0.0
567,2023-09-07,Thursday,07:00,1,JalanPRamlee,94.0,133.0,2.0,0.0
568,2023-09-07,Thursday,07:00,1,JalanPenang,114.0,115.0,2.0,0.0
569,2023-09-07,Thursday,07:15,1,Stadium,58.0,70.0,1.0,1.0
570,2023-09-07,Thursday,07:15,1,JalanPerak,94.0,119.0,1.0,0.0
571,2023-09-07,Thursday,07:15,1,JalanPRamlee,44.0,122.0,0.0,0.0
572,2023-09-07,Thursday,07:15,1,JalanPenang,48.0,79.0,3.0,2.0
573,2023-09-07,Thursday,07:30,1,Stadium,42.0,102.0,2.0,0.0
574,2023-09-07,Thursday,07:30,1,JalanPerak,62.0,124.0,0.0,1.0
575,2023-09-07,Thursday,07:30,1,JalanPRamlee,84.0,103.0,0.0,2.0
576,2023-09-07,Thursday,07:30,1,JalanPenang,76.0,106.0,2.0,1.0
577,2023-09-07,Thursday,07:45,1,Stadium,,,,
578,2023-09-07,Thursday,07:45,1,JalanPerak,62.0,122.0,0.0,3.0
579,2023-09-07,Thursday,07:45,1,JalanPRamlee,54.0,126.0,1.0,2.0
580,2023-09-07,Thursday,07:45,1,JalanPenang,35.0,144.0,1.0,2.0
581,2023-09-07,Thursday,08:00,1,Stadium,33.0,75.0,0.0,0.0
582,2023-09-07,Thursday,08:00,1,JalanPerak,61.0,124.0,1.0,0.0
583,2023-09-07,Thursday,08:00,1,JalanPRamlee,71.0,94.0,1.0,0.0
584,2023-09-07,Thursday,08:00,1,JalanPenang,67.0,131.0,4.0,1.0
585,2023-09-07,Thursday,08:15,1,Stadium,44.0,71.0,0.0,0.0
586,2023-09-07,Thursday,08:15,1,JalanPerak,77.0,145.0,3.0,1.0
587,2023-09-07,Thursday,08:15,1,JalanPRamlee,52.0,95.0,1.0,2.0
588,2023-09-07,Thursday,08:15,1,JalanPenang,53.0,109.0,2.0,0.0
589,2023-09-07,Thursday,08:30,1,Stadium,39.0,74.0,1.0,0.0
590,2023-09-07,Thursday,08:30,1,JalanPerak,60.0,103.0,1.0,0.0
591,2023-09-07,Thursday,08:30,1,JalanPRamlee,76.0,91.0,0.0,0.0
592,2023-09-07,Thursday,08:30,1,JalanPenang,57.0,80.0,7.0,0.0
593,2023-09-07,Thursday,08:45,1,Stadium,,,,
594,2023-09-07,Thursday,08:45,1,JalanPerak,62.0,106.0,3.0,1.0
595,2023-09-07,Thursday,08:45,1,JalanPRamlee,43.0,113.0,2.0,2.0
596,2023-09-07,Thursday,08:45,1,JalanPenang,,,,
597,2023-09-07,Thursday,12:00,2,Stadium,71.0,133.0,4.0,3.0
598,2023-09-07,Thursday,12:00,2,JalanPerak,55.0,94.0,1.0,3.0
599,2023-09-07,Thursday,12:00,2,JalanPRamlee,30.0,65.0,1.0,0.0
600,2023-09-07,Thursday,12:00,2,JalanPenang,55.0,114.0,11.0,0.0
601,2023-09-07,Thursday,12:15,2,Stadium,63.0,110.0,7.0,3.0
602,2023-09-07,Thursday,12:15,2,JalanPerak,57.0,66.0,5.0,0.0
603,2023-09-07,Thursday,12:15,2,JalanPRamlee,61.0,91.0,1.0,0.0
604,2023-09-07,Thursday,12:15,2,JalanPenang,79.0,106.0,8.0,3.0
605,2023-09-07,Thursday,12:30,2,Stadium,73.0,107.0,3.0,1.0
606,2023-09-07,Thursday,12:30,2,JalanPerak,57.0,80.0,4.0,1.0
607,2023-09-07,Thursday,12:30,2,JalanPRamlee,51.0,60.0,6.0,0.0
608,2023-09-07,Thursday,12:30,2,JalanPenang,70.0,101.0,8.0,1.0
609,2023-09-07,Thursday,12:45,2,Stadium,,,,
610,2023-09-07,Thursday,12:45,2,JalanPerak,39.0,81.0,0.0,0.0
611,2023-09-07,Thursday,12:45,2,JalanPRamlee,41.0,59.0,3.0,0.0
612,2023-09-07,Thursday,12:45,2,JalanPenang,,,,
613,2023-09-07,Thursday,13:00,2,Stadium,104.0,157.0,8.0,1.0
614,2023-09-07,Thursday,13:00,2,JalanPerak,69.0,133.0,7.0,0.0
615,2023-09-07,Thursday,13:00,2,JalanPRamlee,40.0,71.0,3.0,2.0
616,2023-09-07,Thursday,13:00,2,JalanPenang,66.0,121.0,13.0,0.0
617,2023-09-07,Thursday,13:15,2,Stadium,60.0,115.0,2.0,2.0
618,2023-09-07,Thursday,13:15,2,JalanPerak,60.0,107.0,1.0,1.0
619,2023-09-07,Thursday,13:15,2,JalanPRamlee,43.0,58.0,4.0,2.0
620,2023-09-07,Thursday,13:15,2,JalanPenang,61.0,105.0,20.0,1.0
621,2023-09-07,Thursday,13:30,2,Stadium,62.0,72.0,1.0,0.0
622,2023-09-07,Thursday,13:30,2,JalanPerak,52.0,123.0,2.0,1.0
623,2023-09-07,Thursday,13:30,2,JalanPRamlee,84.0,141.0,2.0,1.0
624,2023-09-07,Thursday,13:30,2,JalanPenang,71.0,90.0,7.0,0.0
625,2023-09-07,Thursday,13:45,2,Stadium,76.0,153.0,6.0,4.0
626,2023-09-07,Thursday,13:45,2,JalanPerak,63.0,129.0,3.0,3.0
627,2023-09-07,Thursday,13:45,2,JalanPRamlee,71.0,88.0,0.0,1.0
628,2023-09-07,Thursday,13:45,2,JalanPenang,57.0,67.0,9.0,1.0
629,2023-09-07,Thursday,17:00,3,Stadium,87.0,164.0,18.0,0.0
630,2023-09-07,Thursday,17:00,3,JalanPerak,61.0,76.0,1.0,0.0
631,2023-09-07,Thursday,17:00,3,JalanPRamlee,52.0,84.0,1.0,0.0
632,2023-09-07,Thursday,17:00,3,JalanPenang,64.0,111.0,6.0,0.0
633,2023-09-07,Thursday,17:15,3,Stadium,94.0,155.0,1.0,0.0
634,2023-09-07,Thursday,17:15,3,JalanPerak,70.0,111.0,0.0,1.0
635,2023-09-07,Thursday,17:15,3,JalanPRamlee,58.0,62.0,4.0,1.0
636,2023-09-07,Thursday,17:15,3,JalanPenang,104.0,112.0,8.0,0.0
637,2023-09-07,Thursday,17:30,3,Stadium,91.0,120.0,2.0,2.0
638,2023-09-07,Thursday,17:30,3,JalanPerak,60.0,86.0,1.0,0.0
639,2023-09-07,Thursday,17:30,3,JalanPRamlee,59.0,48.0,1.0,1.0
640,2023-09-07,Thursday,17:30,3,JalanPenang,73.0,108.0,2.0,0.0
641,2023-09-07,Thursday,17:45,3,Stadium,106.0,111.0,3.0,1.0
642,2023-09-07,Thursday,17:45,3,JalanPerak,56.0,93.0,0.0,1.0
643,2023-09-07,Thursday,17:45,3,JalanPRamlee,58.0,76.0,4.0,0.0
644,2023-09-07,Thursday,17:45,3,JalanPenang,74.0,136.0,5.0,2.0
645,2023-09-07,Thursday,18:00,3,Stadium,82.0,170.0,2.0,0.0
646,2023-09-07,Thursday,18:00,3,JalanPerak,44.0,111.0,0.0,0.0
647,2023-09-07,Thursday,18:00,3,JalanPRamlee,49.0,60.0,4.0,2.0
648,2023-09-07,Thursday,18:00,3,JalanPenang,90.0,93.0,10.0,0.0
649,2023-09-07,Thursday,18:15,3,Stadium,72.0,76.0,0.0,1.0
650,2023-09-07,Thursday,18:15,3,JalanPerak,26.0,60.0,0.0,0.0
651,2023-09-07,Thursday,18:15,3,JalanPRamlee,45.0,76.0,3.0,1.0
652,2023-09-07,Thursday,18:15,3,JalanPenang,69.0,87.0,3.0,1.0
653,2023-09-07,Thursday,18:30,3,Stadium,98.0,114.0,0.0,2.0
654,2023-09-07,Thursday,18:30,3,JalanPerak,57.0,73.0,1.0,0.0
655,2023-09-07,Thursday,18:30,3,JalanPRamlee,28.0,83.0,0.0,0.0
656,2023-09-07,Thursday,18:30,3,JalanPenang,31.0,70.0,0.0,0.0
657,2023-09-07,Thursday,18:45,3,Stadium,88.0,138.0,3.0,0.0
658,2023-09-07,Thursday,18:45,3,JalanPerak,49.0,68.0,2.0,0.0
659,2023-09-07,Thursday,18:45,3,JalanPRamlee,47.0,96.0,0.0,0.0
660,2023-09-07,Thursday,18:45,3,JalanPenang,66.0,92.0,7.0,0.0
661,2023-09-08,Friday,07:00,1,Stadium,,,,
662,2023-09-08,Friday,07:00,1,JalanPerak,,,,
663,2023-09-08,Friday,07:00,1,JalanPRamlee,,,,
664,2023-09-08,Friday,07:00,1,JalanPenang,,,,
665,2023-09-08,Friday,07:15,1,Stadium,,,,
666,2023-09-08,Friday,07:15,1,JalanPerak,,,,
667,2023-09-08,Friday,07:15,1,JalanPRamlee,,,,
668,2023-09-08,Friday,07:15,1,JalanPenang,,,,
669,2023-09-08,Friday,07:30,1,Stadium,,,,
670,2023-09-08,Friday,07:30,1,JalanPerak,,,,
671,2023-09-08,Friday,07:30,1,JalanPRamlee,,,,
672,2023-09-08,Friday,07:30,1,JalanPenang,,,,
673,2023-09-08,Friday,07:45,1,Stadium,,,,
674,2023-09-08,Friday,07:45,1,JalanPerak,,,,
675,2023-09-08,Friday,07:45,1,JalanPRamlee,,,,
676,2023-09-08,Friday,07:45,1,JalanPenang,,,,
677,2023-09-08,Friday,08:00,1,Stadium,,,,
678,2023-09-08,Friday,08:00,1,JalanPerak,,,,
679,2023-09-08,Friday,08:00,1,JalanPRamlee,,,,
680,2023-09-08,Friday,08:00,1,JalanPenang,,,,
681,2023-09-08,Friday,08:15,1,Stadium,,,,
682,2023-09-08,Friday,08:15,1,JalanPerak,,,,
683,2023-09-08,Friday,08:15,1,JalanPRamlee,,,,
684,2023-09-08,Friday,08:15,1,JalanPenang,,,,
685,2023-09-08,Friday,08:30,1,Stadium,,,,
686,2023-09-08,Friday,08:30,1,JalanPerak,,,,
687,2023-09-08,Friday,08:30,1,JalanPRamlee,,,,
688,2023-09-08,Friday,08:30,1,JalanPenang,,,,
689,2023-09-08,Friday,08:45,1,Stadium,,,,
690,2023-09-08,Friday,08:45,1,JalanPerak,,,,
691,2023-09-08,Friday,08:45,1,JalanPRamlee,,,,
692,2023-09-08,Friday,08:45,1,JalanPenang,,,,
693,2023-09-08,Friday,12:00,2,Stadium,,,,
694,2023-09-08,Friday,12:00,2,JalanPerak,,,,
695,2023-09-08,Friday,12:00,2,JalanPRamlee,,,,
696,2023-09-08,Friday,12:00,2,JalanPenang,,,,
697,2023-09-08,Friday,12:15,2,Stadium,,,,
698,2023-09-08,Friday,12:15,2,JalanPerak,,,,
699,2023-09-08,Friday,12:15,2,JalanPRamlee,,,,
700,2023-09-08,Friday,12:15,2,JalanPenang,,,,
701,2023-09-08,Friday,12:30,2,Stadium,,,,
702,2023-09-08,Friday,12:30,2,JalanPerak,,,,
703,2023-09-08,Friday,12:30,2,JalanPRamlee,,,,
704,2023-09-08,Friday,12:30,2,JalanPenang,,,,
705,2023-09-08,Friday,12:45,2,Stadium,,,,
706,2023-09-08,Friday,12:45,2,JalanPerak,,,,
707,2023-09-08,Friday,12:45,2,JalanPRamlee,,,,
708,2023-09-08,Friday,12:45,2,JalanPenang,,,,
709,2023-09-08,Friday,13:00,2,Stadium,,,,
710,2023-09-08,Friday,13:00,2,JalanPerak,,,,
711,2023-09-08,Friday,13:00,2,JalanPRamlee,,,,
712,2023-09-08,Friday,13:00,2,JalanPenang,,,,
713,2023-09-08,Friday,13:15,2,Stadium,,,,
714,2023-09-08,Friday,13:15,2,JalanPerak,,,,
715,2023-09-08,Friday,13:15,2,JalanPRamlee,,,,
716,2023-09-08,Friday,13:15,2,JalanPenang,,,,
717,2023-09-08,Friday,13:30,2,Stadium,,,,
718,2023-09-08,Friday,13:30,2,JalanPerak,,,,
719,2023-09-08,Friday,13:30,2,JalanPRamlee,,,,
720,2023-09-08,Friday,13:30,2,JalanPenang,,,,
721,2023-09-08,Friday,13:45,2,Stadium,,,,
722,2023-09-08,Friday,13:45,2,JalanPerak,,,,
723,2023-09-08,Friday,13:45,2,JalanPRamlee,,,,
724,2023-09-08,Friday,13:45,2,JalanPenang,,,,
725,2023-09-08,Friday,17:00,3,Stadium,,,,
726,2023-09-08,Friday,17:00,3,JalanPerak,,,,
727,2023-09-08,Friday,17:00,3,JalanPRamlee,,,,
728,2023-09-08,Friday,17:00,3,JalanPenang,,,,
729,2023-09-08,Friday,17:15,3,Stadium,,,,
730,2023-09-08,Friday,17:15,3,JalanPerak,,,,
731,2023-09-08,Friday,17:15,3,JalanPRamlee,,,,
732,2023-09-08,Friday,17:15,3,JalanPenang,,,,
733,2023-09-08,Friday,17:30,3,Stadium,,,,
734,2023-09-08,Friday,17:30,3,JalanPerak,,,,
735,2023-09-08,Friday,17:30,3,JalanPRamlee,,,,
736,2023-09-08,Friday,17:30,3,JalanPenang,,,,
737,2023-09-08,Friday,17:45,3,Stadium,,,,
738,2023-09-08,Friday,17:45,3,JalanPerak,,,,
739,2023-09-08,Friday,17:45,3,JalanPRamlee,,,,
740,2023-09-08,Friday,17:45,3,JalanPenang,,,,
741,2023-09-08,Friday,18:00,3,Stadium,,,,
742,2023-09-08,Friday,18:00,3,JalanPerak,,,,
743,2023-09-08,Friday,18:00,3,JalanPRamlee,,,,
744,2023-09-08,Friday,18:00,3,JalanPenang,,,,
745,2023-09-08,Friday,18:15,3,Stadium,,,,
746,2023-09-08,Friday,18:15,3,JalanPerak,,,,
747,2023-09-08,Friday,18:15,3,JalanPRamlee,,,,
748,2023-09-08,Friday,18:15,3,JalanPenang,,,,
749,2023-09-08,Friday,18:30,3,Stadium,,,,
750,2023-09-08,Friday,18:30,3,JalanPerak,,,,
751,2023-09-08,Friday,18:30,3,JalanPRamlee,,,,
752,2023-09-08,Friday,18:30,3,JalanPenang,,,,
753,2023-09-09,Saturday,07:00,1,Stadium,,,,
754,2023-09-09,Saturday,07:00,1,JalanPerak,,,,
755,2023-09-09,Saturday,07:00,1,JalanPRamlee,,,,
756,2023-09-09,Saturday,07:00,1,JalanPenang,,,,
757,2023-09-09,Saturday,07:15,1,Stadium,,,,
758,2023-09-09,Saturday,07:15,1,JalanPerak,,,,
759,2023-09-09,Saturday,07:15,1,JalanPRamlee,,,,
760,2023-09-09,Saturday,07:15,1,JalanPenang,,,,
761,2023-09-09,Saturday,07:30,1,Stadium,,,,
762,2023-09-09,Saturday,07:30,1,JalanPerak,,,,
763,2023-09-09,Saturday,07:30,1,JalanPRamlee,,,,
764,2023-09-09,Saturday,07:30,1,JalanPenang,,,,
765,2023-09-09,Saturday,07:45,1,Stadium,,,,
766,2023-09-09,Saturday,07:45,1,JalanPerak,,,,
767,2023-09-09,Saturday,07:45,1,JalanPRamlee,,,,
768,2023-09-09,Saturday,07:45,1,JalanPenang,,,,
769,2023-09-09,Saturday,08:00,1,Stadium,,,,
770,2023-09-09,Saturday,08:00,1,JalanPerak,,,,
771,2023-09-09,Saturday,08:00,1,JalanPRamlee,,,,
772,2023-09-09,Saturday,08:00,1,JalanPenang,,,,
773,2023-09-09,Saturday,08:15,1,Stadium,,,,
774,2023-09-09,Saturday,08:15,1,JalanPerak,,,,
775,2023-09-09,Saturday,08:15,1,JalanPRamlee,,,,
776,2023-09-09,Saturday,08:15,1,JalanPenang,,,,
777,2023-09-09,Saturday,08:30,1,Stadium,,,,
778,2023-09-09,Saturday,08:30,1,JalanPerak,,,,
779,2023-09-09,Saturday,08:30,1,JalanPRamlee,,,,
780,2023-09-09,Saturday,08:30,1,JalanPenang,,,,
781,2023-09-09,Saturday,08:45,1,Stadium,,,,
782,2023-09-09,Saturday,08:45,1,JalanPerak,,,,
783,2023-09-09,Saturday,08:45,1,JalanPRamlee,,,,
784,2023-09-09,Saturday,08:45,1,JalanPenang,,,,
785,2023-09-09,Saturday,12:00,2,Stadium,,,,
